date,ticker,value,country,desc
12/31/1986,WBEGSGP Index,148.73,Singapore,World Bank Export Good/Service % of GDP
12/31/1996,WBEGSGP Index,175.64,Singapore,World Bank Export Good/Service % of GDP
12/31/1982,WBEGSGP Index,185.35,Singapore,World Bank Export Good/Service % of GDP
12/31/1975,WBEGSGP Index,137.12,Singapore,World Bank Export Good/Service % of GDP
12/31/2016,WBEGSGP Index,165.56,Singapore,World Bank Export Good/Service % of GDP
12/31/2002,WBEGSGP Index,184.09,Singapore,World Bank Export Good/Service % of GDP
12/31/1993,WBEGSGP Index,161.65,Singapore,World Bank Export Good/Service % of GDP
12/31/1998,WBEGSGP Index,166.79,Singapore,World Bank Export Good/Service % of GDP
12/31/1976,WBEGSGP Index,149.48,Singapore,World Bank Export Good/Service % of GDP
12/31/2009,WBEGSGP Index,190.84,Singapore,World Bank Export Good/Service % of GDP
12/31/2013,WBEGSGP Index,195.08,Singapore,World Bank Export Good/Service % of GDP
12/31/1972,WBEGSGP Index,106.74,Singapore,World Bank Export Good/Service % of GDP
12/31/2015,WBEGSGP Index,178.38,Singapore,World Bank Export Good/Service % of GDP
12/31/2001,WBEGSGP Index,182.89,Singapore,World Bank Export Good/Service % of GDP
12/31/2018,WBEGSGP Index,176.38,Singapore,World Bank Export Good/Service % of GDP
12/31/1979,WBEGSGP Index,184.68,Singapore,World Bank Export Good/Service % of GDP
12/31/2012,WBEGSGP Index,196.72,Singapore,World Bank Export Good/Service % of GDP
12/31/1997,WBEGSGP Index,169.3,Singapore,World Bank Export Good/Service % of GDP
12/31/2007,WBEGSGP Index,212.78,Singapore,World Bank Export Good/Service % of GDP
12/31/1992,WBEGSGP Index,161.73,Singapore,World Bank Export Good/Service % of GDP
12/31/1971,WBEGSGP Index,119.46,Singapore,World Bank Export Good/Service % of GDP
12/31/1988,WBEGSGP Index,184.71,Singapore,World Bank Export Good/Service % of GDP
12/31/2017,WBEGSGP Index,171.42,Singapore,World Bank Export Good/Service % of GDP
12/31/2008,WBEGSGP Index,228.99,Singapore,World Bank Export Good/Service % of GDP
12/31/2004,WBEGSGP Index,213.95,Singapore,World Bank Export Good/Service % of GDP
12/31/1973,WBEGSGP Index,118.34,Singapore,World Bank Export Good/Service % of GDP
12/31/1987,WBEGSGP Index,164,Singapore,World Bank Export Good/Service % of GDP
12/31/2014,WBEGSGP Index,191.95,Singapore,World Bank Export Good/Service % of GDP
12/31/2011,WBEGSGP Index,203.33,Singapore,World Bank Export Good/Service % of GDP
12/31/1985,WBEGSGP Index,152.22,Singapore,World Bank Export Good/Service % of GDP
12/31/1978,WBEGSGP Index,165.44,Singapore,World Bank Export Good/Service % of GDP
12/31/2003,WBEGSGP Index,202.59,Singapore,World Bank Export Good/Service % of GDP
12/31/1989,WBEGSGP Index,179.3,Singapore,World Bank Export Good/Service % of GDP
12/31/1974,WBEGSGP Index,149.47,Singapore,World Bank Export Good/Service % of GDP
12/31/1999,WBEGSGP Index,176.75,Singapore,World Bank Export Good/Service % of GDP
12/31/2012,WDTLBELG Index,1430375,Belgium,World Bank Total Gross External Debt USD
12/31/2013,WDTLBELG Index,1325012,Belgium,World Bank Total Gross External Debt USD
12/31/2008,WDTLBELG Index,1613417,Belgium,World Bank Total Gross External Debt USD
12/31/2009,WDTLBELG Index,1482268,Belgium,World Bank Total Gross External Debt USD
12/31/2019,WDTLBELG Index,1294425,Belgium,World Bank Total Gross External Debt USD
12/31/2004,WDTLBELG Index,961460,Belgium,World Bank Total Gross External Debt USD
12/31/2005,WDTLBELG Index,979012,Belgium,World Bank Total Gross External Debt USD
12/31/2015,WDTLBELG Index,1136273,Belgium,World Bank Total Gross External Debt USD
12/31/2018,WDTLBELG Index,1245018,Belgium,World Bank Total Gross External Debt USD
12/31/2011,WDTLBELG Index,1417143,Belgium,World Bank Total Gross External Debt USD
12/31/2014,WDTLBELG Index,1254669,Belgium,World Bank Total Gross External Debt USD
12/31/2007,WDTLBELG Index,1538711,Belgium,World Bank Total Gross External Debt USD
12/31/2010,WDTLBELG Index,1356699,Belgium,World Bank Total Gross External Debt USD
12/31/2003,WDTLBELG Index,777777,Belgium,World Bank Total Gross External Debt USD
12/31/2006,WDTLBELG Index,1155691,Belgium,World Bank Total Gross External Debt USD
12/31/2016,WDTLBELG Index,1221332,Belgium,World Bank Total Gross External Debt USD
12/31/2017,WDTLBELG Index,1369307,Belgium,World Bank Total Gross External Debt USD
12/31/2005,HELDPTDS Index,136229.397,Portugal,World Bank Total Short Term Debt
12/31/2010,HELDPTDS Index,236889.553,Portugal,World Bank Total Short Term Debt
12/31/2006,HELDPTDS Index,160563.372,Portugal,World Bank Total Short Term Debt
12/31/2013,HELDPTDS Index,182593.943,Portugal,World Bank Total Short Term Debt
12/31/2000,HELDPTDS Index,72699.032,Portugal,World Bank Total Short Term Debt
12/31/2016,HELDPTDS Index,164636.19,Portugal,World Bank Total Short Term Debt
12/31/2002,HELDPTDS Index,96976.435,Portugal,World Bank Total Short Term Debt
12/31/2012,HELDPTDS Index,193341.446,Portugal,World Bank Total Short Term Debt
12/31/1998,HELDPTDS Index,59983.784,Portugal,World Bank Total Short Term Debt
12/31/2009,HELDPTDS Index,214093.328,Portugal,World Bank Total Short Term Debt
12/31/2019,HELDPTDS Index,193846,Portugal,World Bank Total Short Term Debt
12/31/2015,HELDPTDS Index,153396.959,Portugal,World Bank Total Short Term Debt
12/31/2001,HELDPTDS Index,79435.976,Portugal,World Bank Total Short Term Debt
12/31/2018,HELDPTDS Index,198750,Portugal,World Bank Total Short Term Debt
12/31/2014,HELDPTDS Index,164117.303,Portugal,World Bank Total Short Term Debt
12/31/2007,HELDPTDS Index,195622.953,Portugal,World Bank Total Short Term Debt
12/31/2017,HELDPTDS Index,189827,Portugal,World Bank Total Short Term Debt
12/31/2008,HELDPTDS Index,192703.132,Portugal,World Bank Total Short Term Debt
12/31/2004,HELDPTDS Index,141516.742,Portugal,World Bank Total Short Term Debt
12/31/2011,HELDPTDS Index,199942.485,Portugal,World Bank Total Short Term Debt
12/31/2003,HELDPTDS Index,114703.134,Portugal,World Bank Total Short Term Debt
12/31/1999,HELDPTDS Index,58944.908,Portugal,World Bank Total Short Term Debt
12/31/2012,WBNGAUS Index,1.7,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2013,WBNGAUS Index,1.4,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1998,WBNGAUS Index,0.7,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2008,WBNGAUS Index,1.4,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2009,WBNGAUS Index,2,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2004,WBNGAUS Index,0.2,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2005,WBNGAUS Index,0.6,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2015,WBNGAUS Index,0.9,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2000,WBNGAUS Index,0.5,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2001,WBNGAUS Index,0.6,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2018,WBNGAUS Index,0.9,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2011,WBNGAUS Index,2,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2014,WBNGAUS Index,1,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2007,WBNGAUS Index,0.6,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2010,WBNGAUS Index,2.1,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2003,WBNGAUS Index,0.3,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2006,WBNGAUS Index,0.6,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1999,WBNGAUS Index,0.6,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2016,WBNGAUS Index,1,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2017,WBNGAUS Index,0.9,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2002,WBNGAUS Index,0.4,Australia,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/1981,WBPIJPN Index,80.9,Japan,World Bank CPI (2010 Base 100)
12/31/1991,WBPIJPN Index,97.6,Japan,World Bank CPI (2010 Base 100)
12/31/1994,WBPIJPN Index,101.3,Japan,World Bank CPI (2010 Base 100)
12/31/2005,WBPIJPN Index,100.4,Japan,World Bank CPI (2010 Base 100)
12/31/1990,WBPIJPN Index,94.5,Japan,World Bank CPI (2010 Base 100)
12/31/2010,WBPIJPN Index,100,Japan,World Bank CPI (2010 Base 100)
12/31/2006,WBPIJPN Index,100.7,Japan,World Bank CPI (2010 Base 100)
12/31/1984,WBPIJPN Index,86.7,Japan,World Bank CPI (2010 Base 100)
12/31/1970,WBPIJPN Index,32.7,Japan,World Bank CPI (2010 Base 100)
12/31/1995,WBPIJPN Index,101.1,Japan,World Bank CPI (2010 Base 100)
12/31/1980,WBPIJPN Index,77.2,Japan,World Bank CPI (2010 Base 100)
12/31/1977,WBPIJPN Index,66.2,Japan,World Bank CPI (2010 Base 100)
12/31/1983,WBPIJPN Index,84.7,Japan,World Bank CPI (2010 Base 100)
12/31/2000,WBPIJPN Index,102.7,Japan,World Bank CPI (2010 Base 100)
12/31/1969,WBPIJPN Index,30.6,Japan,World Bank CPI (2010 Base 100)
12/31/1986,WBPIJPN Index,88.9,Japan,World Bank CPI (2010 Base 100)
12/31/1996,WBPIJPN Index,101.3,Japan,World Bank CPI (2010 Base 100)
12/31/1982,WBPIJPN Index,83.2,Japan,World Bank CPI (2010 Base 100)
12/31/1975,WBPIJPN Index,56,Japan,World Bank CPI (2010 Base 100)
12/31/2016,WBPIJPN Index,103.5,Japan,World Bank CPI (2010 Base 100)
12/31/2002,WBPIJPN Index,101,Japan,World Bank CPI (2010 Base 100)
12/31/1993,WBPIJPN Index,100.6,Japan,World Bank CPI (2010 Base 100)
12/31/1998,WBPIJPN Index,103.7,Japan,World Bank CPI (2010 Base 100)
12/31/1976,WBPIJPN Index,61.2,Japan,World Bank CPI (2010 Base 100)
12/31/2009,WBPIJPN Index,100.7,Japan,World Bank CPI (2010 Base 100)
12/31/2013,WBPIJPN Index,100,Japan,World Bank CPI (2010 Base 100)
12/31/1972,WBPIJPN Index,36.4,Japan,World Bank CPI (2010 Base 100)
12/31/2015,WBPIJPN Index,103.6,Japan,World Bank CPI (2010 Base 100)
12/31/2001,WBPIJPN Index,101.9,Japan,World Bank CPI (2010 Base 100)
12/31/2018,WBPIJPN Index,105,Japan,World Bank CPI (2010 Base 100)
12/31/1979,WBPIJPN Index,71.6,Japan,World Bank CPI (2010 Base 100)
12/31/2012,WBPIJPN Index,99.7,Japan,World Bank CPI (2010 Base 100)
12/31/1997,WBPIJPN Index,103,Japan,World Bank CPI (2010 Base 100)
12/31/2007,WBPIJPN Index,100.7,Japan,World Bank CPI (2010 Base 100)
12/31/1992,WBPIJPN Index,99.3,Japan,World Bank CPI (2010 Base 100)
12/31/1971,WBPIJPN Index,34.8,Japan,World Bank CPI (2010 Base 100)
12/31/1988,WBPIJPN Index,89.7,Japan,World Bank CPI (2010 Base 100)
12/31/2017,WBPIJPN Index,104,Japan,World Bank CPI (2010 Base 100)
12/31/2008,WBPIJPN Index,102.1,Japan,World Bank CPI (2010 Base 100)
12/31/2004,WBPIJPN Index,100.7,Japan,World Bank CPI (2010 Base 100)
12/31/1973,WBPIJPN Index,40.7,Japan,World Bank CPI (2010 Base 100)
12/31/1987,WBPIJPN Index,89.1,Japan,World Bank CPI (2010 Base 100)
12/31/2014,WBPIJPN Index,102.8,Japan,World Bank CPI (2010 Base 100)
12/31/2011,WBPIJPN Index,99.7,Japan,World Bank CPI (2010 Base 100)
12/31/1985,WBPIJPN Index,88.4,Japan,World Bank CPI (2010 Base 100)
12/31/1978,WBPIJPN Index,69,Japan,World Bank CPI (2010 Base 100)
12/31/2003,WBPIJPN Index,100.7,Japan,World Bank CPI (2010 Base 100)
12/31/1989,WBPIJPN Index,91.7,Japan,World Bank CPI (2010 Base 100)
12/31/1974,WBPIJPN Index,50.1,Japan,World Bank CPI (2010 Base 100)
12/31/1999,WBPIJPN Index,103.4,Japan,World Bank CPI (2010 Base 100)
12/31/2012,EHUPRU Index,5.13,Russia,Unemployment Rate (%)
12/31/2013,EHUPRU Index,5.5,Russia,Unemployment Rate (%)
12/31/2008,EHUPRU Index,7.13,Russia,Unemployment Rate (%)
12/31/2009,EHUPRU Index,8.03,Russia,Unemployment Rate (%)
12/31/2019,EHUPRU Index,4.6,Russia,Unemployment Rate (%)
12/31/2004,EHUPRU Index,8.23,Russia,Unemployment Rate (%)
12/31/2005,EHUPRU Index,7.5,Russia,Unemployment Rate (%)
12/31/2015,EHUPRU Index,5.7,Russia,Unemployment Rate (%)
12/31/2000,EHUPRU Index,9.83,Russia,Unemployment Rate (%)
12/31/2001,EHUPRU Index,8.7,Russia,Unemployment Rate (%)
12/31/2018,EHUPRU Index,4.77,Russia,Unemployment Rate (%)
12/31/2011,EHUPRU Index,6.27,Russia,Unemployment Rate (%)
12/31/2014,EHUPRU Index,5.2,Russia,Unemployment Rate (%)
12/31/2007,EHUPRU Index,5.8,Russia,Unemployment Rate (%)
12/31/2010,EHUPRU Index,6.9,Russia,Unemployment Rate (%)
12/31/2003,EHUPRU Index,8.33,Russia,Unemployment Rate (%)
12/31/2006,EHUPRU Index,6.77,Russia,Unemployment Rate (%)
12/31/1999,EHUPRU Index,12.5,Russia,Unemployment Rate (%)
12/31/2016,EHUPRU Index,5.37,Russia,Unemployment Rate (%)
12/31/2017,EHUPRU Index,5.07,Russia,Unemployment Rate (%)
12/31/2002,EHUPRU Index,8.63,Russia,Unemployment Rate (%)
12/31/2012,HELDDELD Index,3970759.4,Germany,World Bank Total Long Term Debt
12/31/2013,HELDDELD Index,4008842.4,Germany,World Bank Total Long Term Debt
12/31/2008,HELDDELD Index,3405341,Germany,World Bank Total Long Term Debt
12/31/2009,HELDDELD Index,3477484.5,Germany,World Bank Total Long Term Debt
12/31/2019,HELDDELD Index,3624640,Germany,World Bank Total Long Term Debt
12/31/2004,HELDDELD Index,2670446.1,Germany,World Bank Total Long Term Debt
12/31/2005,HELDDELD Index,2555534.6,Germany,World Bank Total Long Term Debt
12/31/2015,HELDDELD Index,3353315.8,Germany,World Bank Total Long Term Debt
12/31/2001,HELDDELD Index,1388636.7,Germany,World Bank Total Long Term Debt
12/31/2018,HELDDELD Index,3460900,Germany,World Bank Total Long Term Debt
12/31/2011,HELDDELD Index,3616811.5,Germany,World Bank Total Long Term Debt
12/31/2014,HELDDELD Index,3757944.2,Germany,World Bank Total Long Term Debt
12/31/2007,HELDDELD Index,3415130.7,Germany,World Bank Total Long Term Debt
12/31/2010,HELDDELD Index,3446629,Germany,World Bank Total Long Term Debt
12/31/2003,HELDDELD Index,2218294.7,Germany,World Bank Total Long Term Debt
12/31/2006,HELDDELD Index,2955699.6,Germany,World Bank Total Long Term Debt
12/31/2016,HELDDELD Index,3244741.2,Germany,World Bank Total Long Term Debt
12/31/2017,HELDDELD Index,3626750.4,Germany,World Bank Total Long Term Debt
12/31/2002,HELDDELD Index,1828839.1,Germany,World Bank Total Long Term Debt
12/31/2006,WDBTINDI Index,160242,India,World Bank Gross External Debt Position
12/31/2007,WDBTINDI Index,204472,India,World Bank Gross External Debt Position
12/31/2008,WDBTINDI Index,221212,India,World Bank Gross External Debt Position
12/31/1981,FDINJPN Index,0.02,Japan,World Bank FDI Net Inflows % GDP
12/31/1991,FDINJPN Index,0.04,Japan,World Bank FDI Net Inflows % GDP
12/31/1994,FDINJPN Index,0.02,Japan,World Bank FDI Net Inflows % GDP
12/31/2005,FDINJPN Index,0.11,Japan,World Bank FDI Net Inflows % GDP
12/31/1990,FDINJPN Index,0.06,Japan,World Bank FDI Net Inflows % GDP
12/31/2010,FDINJPN Index,0.13,Japan,World Bank FDI Net Inflows % GDP
12/31/2006,FDINJPN Index,-0.05,Japan,World Bank FDI Net Inflows % GDP
12/31/1984,FDINJPN Index,0,Japan,World Bank FDI Net Inflows % GDP
12/31/1995,FDINJPN Index,0,Japan,World Bank FDI Net Inflows % GDP
12/31/1980,FDINJPN Index,0.03,Japan,World Bank FDI Net Inflows % GDP
12/31/2013,FDINJPN Index,0.21,Japan,World Bank FDI Net Inflows % GDP
12/31/1977,FDINJPN Index,0,Japan,World Bank FDI Net Inflows % GDP
12/31/1987,FDINJPN Index,0.05,Japan,World Bank FDI Net Inflows % GDP
12/31/1983,FDINJPN Index,0.03,Japan,World Bank FDI Net Inflows % GDP
12/31/2000,FDINJPN Index,0.22,Japan,World Bank FDI Net Inflows % GDP
12/31/1986,FDINJPN Index,0.01,Japan,World Bank FDI Net Inflows % GDP
12/31/1996,FDINJPN Index,0,Japan,World Bank FDI Net Inflows % GDP
12/31/1982,FDINJPN Index,0.04,Japan,World Bank FDI Net Inflows % GDP
12/31/2016,FDINJPN Index,0.83,Japan,World Bank FDI Net Inflows % GDP
12/31/1985,FDINJPN Index,0.05,Japan,World Bank FDI Net Inflows % GDP
12/31/2002,FDINJPN Index,0.28,Japan,World Bank FDI Net Inflows % GDP
12/31/2012,FDINJPN Index,0.01,Japan,World Bank FDI Net Inflows % GDP
12/31/1998,FDINJPN Index,0.08,Japan,World Bank FDI Net Inflows % GDP
12/31/2009,FDINJPN Index,0.23,Japan,World Bank FDI Net Inflows % GDP
12/31/2015,FDINJPN Index,0.12,Japan,World Bank FDI Net Inflows % GDP
12/31/2001,FDINJPN Index,0.11,Japan,World Bank FDI Net Inflows % GDP
12/31/2018,FDINJPN Index,0.52,Japan,World Bank FDI Net Inflows % GDP
12/31/1979,FDINJPN Index,0.02,Japan,World Bank FDI Net Inflows % GDP
12/31/1997,FDINJPN Index,0.07,Japan,World Bank FDI Net Inflows % GDP
12/31/2014,FDINJPN Index,0.41,Japan,World Bank FDI Net Inflows % GDP
12/31/2007,FDINJPN Index,0.48,Japan,World Bank FDI Net Inflows % GDP
12/31/1992,FDINJPN Index,0.07,Japan,World Bank FDI Net Inflows % GDP
12/31/1988,FDINJPN Index,-0.02,Japan,World Bank FDI Net Inflows % GDP
12/31/2017,FDINJPN Index,0.42,Japan,World Bank FDI Net Inflows % GDP
12/31/2008,FDINJPN Index,0.49,Japan,World Bank FDI Net Inflows % GDP
12/31/2004,FDINJPN Index,0.16,Japan,World Bank FDI Net Inflows % GDP
12/31/2011,FDINJPN Index,-0.01,Japan,World Bank FDI Net Inflows % GDP
12/31/1993,FDINJPN Index,0,Japan,World Bank FDI Net Inflows % GDP
12/31/1978,FDINJPN Index,0,Japan,World Bank FDI Net Inflows % GDP
12/31/2003,FDINJPN Index,0.2,Japan,World Bank FDI Net Inflows % GDP
12/31/1989,FDINJPN Index,-0.03,Japan,World Bank FDI Net Inflows % GDP
12/31/1999,FDINJPN Index,0.27,Japan,World Bank FDI Net Inflows % GDP
12/31/2004,WBIGNZL Index,30.11,New Zealand,World Bank Import Good/Service % of GDP
12/31/2001,WBIGNZL Index,32.66,New Zealand,World Bank Import Good/Service % of GDP
12/31/2002,WBIGNZL Index,30.64,New Zealand,World Bank Import Good/Service % of GDP
12/31/2003,WBIGNZL Index,28.84,New Zealand,World Bank Import Good/Service % of GDP
12/31/2012,MCGDTHAI Index,104.59,Thailand,GDP to Market Cap ratio
12/31/2013,MCGDTHAI Index,89.12,Thailand,GDP to Market Cap ratio
12/31/2008,MCGDTHAI Index,36.32,Thailand,GDP to Market Cap ratio
12/31/2009,MCGDTHAI Index,65.86,Thailand,GDP to Market Cap ratio
12/31/2004,MCGDTHAI Index,69.43,Thailand,GDP to Market Cap ratio
12/31/2005,MCGDTHAI Index,68.01,Thailand,GDP to Market Cap ratio
12/31/2015,MCGDTHAI Index,82.34,Thailand,GDP to Market Cap ratio
12/31/2018,MCGDTHAI Index,105.09,Thailand,GDP to Market Cap ratio
12/31/2011,MCGDTHAI Index,77,Thailand,GDP to Market Cap ratio
12/31/2014,MCGDTHAI Index,107.37,Thailand,GDP to Market Cap ratio
12/31/2007,MCGDTHAI Index,86.22,Thailand,GDP to Market Cap ratio
12/31/2010,MCGDTHAI Index,86.3,Thailand,GDP to Market Cap ratio
12/31/2003,MCGDTHAI Index,80.74,Thailand,GDP to Market Cap ratio
12/31/2006,MCGDTHAI Index,66.54,Thailand,GDP to Market Cap ratio
12/31/2016,MCGDTHAI Index,103.2,Thailand,GDP to Market Cap ratio
12/31/2017,MCGDTHAI Index,128.59,Thailand,GDP to Market Cap ratio
12/31/2012,WBNGTHA Index,2.4,Thailand,World Bank Bank NonPerforming Loans to Total Gross Loans %
12/31/2013,WBNGTHA Index,2.3,Thailand,World Bank Bank NonPerforming Loans to Total Gross Loans %
